203000152,박지성도로,5,N,수원시,4111700000,204107.1482,416203.5606,12702.785,3714.706,1,4206
203000153,망포동박지성길,2,N,수원시,4111700000,204081.1478,416241.5598,12702.787,3714.716,1,4032
203000154,청와아파트,2,N,수원시,4111700000,204742.1417,416297.57,12703.209,3714.75,1,4064
203000156,살구골현대아파트,2,N,수원시,4111700000,206257.1219,416794.5902,12704.224,3715.012,1,4135
203000157,살구골동아아파트,2,N,수원시,4111700000,206038.1281,416509.589,12704.079,3714.863,1,4129
203000168,교통공원,1,N,수원시,4111700000,205810.1326,416344.5866,12703.929,3714.775,1,4117
203000205,영일중학교,1,N,수원시,4111700000,206695.1213,416617.5986,12704.518,3714.924,1,4154
206000040,오리역,3,N,성남시,4113500000,209674.9352,426761.5659,12706.553,3720.395,1,7058
206000087,미금역.청솔마을.2001아울렛,3,N,성남시,4113500000,209667.9158,427971.5559,12706.551,3721.06,1,7333
206000088,까치마을.건영주택.2001아울렛,3,N,성남시,4113500000,209669.9221,427581.5591,12706.549,3720.856,1,7332
206000094,까치마을.건영주택.2001아울렛,3,N,성남시,4113500000,209633.9224,427581.5585,12706.523,3720.855,1,7054
206000095,미금역.청솔마을.2001아울렛,3,N,성남시,4113500000,209630.9165,427948.5555,12706.52,3721.045,1,7331
206000215,오리역,3,N,성남시,4113500000,209633.9353,426779.5651,12706.523,3720.419,1,7057
206000216,하얀마을,3,N,성남시,4113500000,209631.9284,427204.5616,12706.517,3720.65,1,7055
206000219,하얀마을,2,N,성남시,4113500000,209675.9268,427283.5617,12706.551,3720.678,1,7060
206000241,농수산물센터,3,N,성남시,4113500000,209636.9409,426429.5679,12706.524,3720.23,1,7056
206000251,농수산물센터,3,N,성남시,4113500000,209677.9406,426423.5686,12706.553,3720.231,1,7059
209000015,내촌마을,5,N,안양시,4117300000,195660.9665,431780.3009,12657.06,3723.12,1,10056
209000016,범계사거리.호평지하도,5,N,안양시,4117300000,195452.9629,432110.2949,12656.926,3723.294,1,10039
209000017,범계역.엔씨백화점,5,N,안양시,4117300000,195712.9584,432257.2978,12657.095,3723.378,1,10060
209000018,범계사거리.호평지하도,5,N,안양시,4117300000,195483.9619,432158.295,12656.945,3723.322,1,10040
209000019,목련단지.느티나무,5,N,안양시,4117300000,195688.9653,431840.3008,12657.085,3723.151,1,10058
209000020,무궁화한양아파트.방축사거리,5,N,안양시,4117300000,195864.9702,431444.3069,12657.198,3722.94,1,10065
209000021,무궁화코오롱아파트,3,N,안양시,4117300000,195999.9743,431119.3116,12657.293,3722.763,1,10074
209000022,무궁화태영아파트,3,N,안양시,4117300000,196078.9768,430927.3145,12657.35,3722.653,1,10080
209000023,금성마을.호계종합상사,3,N,안양시,4117300000,196241.9816,430540.3202,12657.459,3722.444,1,10093
209000024,호계신사거리,1,N,안양시,4117300000,196286.9855,430274.3231,12657.487,3722.302,1,10097
209000025,호계3동주민센터,5,N,안양시,4117300000,196317.9931,429788.3275,12657.508,3722.037,1,10100
209000026,포도원.현대.대림아파트.유한양행,3,N,안양시,4117300000,196553.9995,429267.3355,12657.668,3721.765,1,10111
209000062,샛별단지,5,N,안양시,4117300000,195638.9474,432981.2908,12657.045,3723.77,1,10052
209000063,부림중학교,3,N,안양시,4117300000,196057.9413,433157.2961,12657.325,3723.867,1,10081
209000091,동안구청.달안초등학교,5,N,안양시,4117300000,195547.9536,432641.2921,12656.98,3723.587,1,10044
209000108,안양시청,2,N,안양시,4117300000,196250.9478,432654.3032,12657.465,3723.591,1,10095
209000109,국민은행.엔씨백화점,5,N,안양시,4117300000,195836.954,432473.2981,12657.203,3723.502,1,10067
209000121,한성병원.민방위교육장,3,N,안양시,4117300000,196261.9911,429937.3254,12657.467,3722.121,1,10098
209000122,호계신사거리,3,N,안양시,4117300000,196247.9871,430197.3231,12657.455,3722.258,1,10096
209000123,금성마을,2,N,안양시,4117300000,196224.9834,430439.3207,12657.44,3722.388,1,10094
209000124,무궁화태영아파트,2,N,안양시,4117300000,196044.9778,430877.3143,12657.321,3722.632,1,10078
209000125,호계중학교.신기사거리,5,N,안양시,4117300000,195973.9757,431044.3118,12657.272,3722.721,1,10071
209000126,호계2동주민센터,2,N,안양시,4117300000,195817.9711,431414.3064,12657.167,3722.921,1,10064
209000135,범계역,2,N,안양시,4117300000,195577.9582,432337.295,12657.015,3723.429,1,10047
209000136,평촌시립도서관,2,N,안양시,4117300000,196322.9412,433029.3013,12657.514,3723.788,1,10101
209000137,법원검찰청.안양교육청,1,N,안양시,4117300000,196390.9432,432870.3037,12657.56,3723.706,1,10103
209000221,목련마을,5,N,안양시,4117300000,195681.9653,431842.3007,12657.074,3723.154,1,10194
209000240,호계구삼거리,5,N,안양시,4117300000,196297.0365,429651.417,12657.49,3721.969,1,10210
214000001,화남아파트,5,N,평택시,4122000000,206029.3355,403496.6911,12704.071,3707.829,1,24103
214000004,갈곶동.오산,5,N,평택시,4122000000,206125.3393,403215.6948,12704.135,3707.677,1,24125
214000005,갈곶동,2,N,평택시,4122000000,206088.3329,403631.6909,12704.112,3707.909,1,24106
214000006,갈곶동.오산,5,N,평택시,4122000000,206125.3391,403223.6947,12704.135,3707.681,1,24126
214000007,원영화남아파트,3,N,평택시,4122000000,205988.3376,403388.6912,12704.045,3707.781,1,24099
214000008,갈곶동.동부아파트,3,N,평택시,4122000000,206146.3308,403734.6911,12704.149,3707.948,1,24118
214000009,원영화남아파트,3,N,평택시,4122000000,206018.3362,403459.6912,12704.059,3707.793,1,24097
214000010,정림입구,5,N,평택시,4122000000,203150.3478,404128.6404,12702.128,3708.172,1,24267
214000011,원정사거리,5,N,평택시,4122000000,185763.7266,388647.4876,12650.402,3659.799,1,15018
214000012,한일마을,5,N,평택시,4122000000,185794.7265,388632.4882,12650.421,3659.79,1,15019
214000013,원정초교,5,N,평택시,4122000000,186145.7292,388290.4964,12650.659,3659.603,1,15021
214000015,원정초교,5,N,평택시,4122000000,186141.7288,388313.4961,12650.665,3659.617,1,15024
214000016,도곡삼거리,5,N,평택시,4122000000,186661.7231,388422.5034,12651.012,3659.675,1,15029
214000017,신촌마을.원정2리,5,N,평택시,4122000000,186151.7227,388701.4932,12650.663,3659.827,1,15022
214000018,쌍용마을입구,5,N,평택시,4122000000,185703.7979,389094.0152,12650.362,3700.036,1,15013
214000019,원정5리,5,N,평택시,4122000000,184903.7213,389409.4682,12649.814,3700.21,1,15007
214000020,원정6리,5,N,평택시,4122000000,184293.7215,389700.4564,12649.407,3700.363,1,15004
214000021,SK가스,5,N,평택시,4122000000,182665.733,389772.4304,12648.311,3700.399,1,15002
214000023,원정6리,5,N,평택시,4122000000,184287.7213,389715.4562,12649.407,3700.373,1,15005
214000024,원정5리,5,N,평택시,4122000000,184875.721,389441.4675,12649.802,3700.223,1,15006
214000025,쌍용마을입구,5,N,평택시,4122000000,185717.8778,389102.4537,12650.371,3700.04,1,15014
214000026,신촌마을.원정2리,5,N,평택시,4122000000,186142.7224,388724.4929,12650.661,3659.838,1,15023
214000027,자오,5,N,평택시,4122000000,188427.6687,391022.5107,12652.191,3701.086,1,15052
214000028,홍원3리,5,N,평택시,4122000000,188244.6723,390884.5089,12652.074,3701.006,1,15049
214000029,고잔1리,5,N,평택시,4122000000,191353.5737,395632.5206,12654.167,3703.576,1,48268
214000030,고잔6리,5,N,평택시,4122000000,190404.6121,393656.5211,12653.528,3702.507,1,48093
214000032,해창5리,2,N,평택시,4122000000,201909.5602,391315.7204,12701.29,3701.248,1,15334
214000033,해창3.4리,2,N,평택시,4122000000,201706.5503,392038.7116,12701.151,3701.639,1,15324
214000034,고덕면사무소,5,N,평택시,4122000000,201591.5259,393642.6974,12701.079,3702.505,1,48083
214000035,해창1리,5,N,평택시,4122000000,200867.5348,393427.6876,12700.58,3702.387,1,15289
214000037,고덕면사무소,5,N,평택시,4122000000,201657.5244,393703.698,12701.118,3702.542,1,15323
214000038,죽1리,5,N,평택시,4122000000,197293.6101,390398.6548,12658.165,3700.74,1,15231
214000039,양교3리,5,N,평택시,4122000000,197763.5932,391241.6556,12658.492,3701.204,1,48370
